customer_id,full_name,first_name,last_name,age,age_category,email,email_domain,account_value,value_category,priority_score,processed_date
3663,Taylor Campbell,Taylor,Campbell,30,Adult,taylor.campbell@hotmail.com,hotmail.com,90390.67,Gold,50,2025-07-16T14:15:09.684Z
3664,Danielle Tucker,Danielle,Tucker,30,Adult,danielle.tucker@company.com,company.com,78059.89,Gold,50,2025-07-16T14:15:09.684Z
3665,Morgan Scott,Morgan,Scott,31,Adult,morgan.scott@enterprise.com,enterprise.com,101824.38,Premium,60,2025-07-16T14:15:09.684Z
3666,Adam Evans,Adam,Evans,56,Middle Age,adam.evans@outlook.com,outlook.com,138083.61,Premium,60,2025-07-16T14:15:09.684Z
3667,Jeffrey Sanchez,Jeffrey,Sanchez,39,Adult,jeffrey.sanchez@hotmail.com,hotmail.com,181842.46,Premium,60,2025-07-16T14:15:09.684Z
3668,Mason Daniels,Mason,Daniels,29,Adult,mason.daniels@yahoo.com,yahoo.com,108443.09,Premium,70,2025-07-16T14:15:09.685Z
3669,Ian Sullivan,Ian,Sullivan,38,Adult,ian.sullivan@hotmail.com,hotmail.com,164775.45,Premium,60,2025-07-16T14:15:09.685Z
3670,Tiffany Simmons,Tiffany,Simmons,36,Adult,tiffany.simmons@gmail.com,gmail.com,126638.03,Premium,70,2025-07-16T14:15:09.685Z
3671,Rachel Mcdonald,Rachel,Mcdonald,43,Adult,rachel.mcdonald@hotmail.com,hotmail.com,41329.94,Silver,40,2025-07-16T14:15:09.685Z
3672,Tiffany Hunter,Tiffany,Hunter,29,Adult,tiffany.hunter@gmail.com,gmail.com,212439.95,Premium,70,2025-07-16T14:15:09.685Z
3673,Paige Watson,Paige,Watson,61,Middle Age,paige.watson@hotmail.com,hotmail.com,110095.17,Premium,60,2025-07-16T14:15:09.686Z
3674,Lisa Barnes,Lisa,Barnes,39,Adult,lisa.barnes@outlook.com,outlook.com,165392.62,Premium,60,2025-07-16T14:15:09.686Z
3675,Benjamin Allen,Benjamin,Allen,50,Middle Age,benjamin.allen@gmail.com,gmail.com,236986.83,Premium,70,2025-07-16T14:15:09.686Z
3676,Christopher Gonzalez,Christopher,Gonzalez,38,Adult,christopher.gonzalez@hotmail.com,hotmail.com,228253.6,Premium,60,2025-07-16T14:15:09.686Z
3677,Kimberly Morris,Kimberly,Morris,43,Adult,kimberly.morris@gmail.com,gmail.com,80630.98,Gold,60,2025-07-16T14:15:09.686Z
3678,Emma Robertson,Emma,Robertson,42,Adult,emma.robertson@outlook.com,outlook.com,53610.03,Gold,50,2025-07-16T14:15:09.686Z
3679,Sharon Garcia,Sharon,Garcia,54,Middle Age,sharon.garcia@yahoo.com,yahoo.com,219905.28,Premium,70,2025-07-16T14:15:09.687Z
3680,Amber Diaz,Amber,Diaz,41,Adult,amber.diaz@yahoo.com,yahoo.com,18516.67,Silver,50,2025-07-16T14:15:09.687Z
3681,Cole Robertson,Cole,Robertson,45,Middle Age,cole.robertson@enterprise.com,enterprise.com,130469.2,Premium,60,2025-07-16T14:15:09.687Z
3682,Caleb Adams,Caleb,Adams,43,Adult,caleb.adams@yahoo.com,yahoo.com,174257.8,Premium,70,2025-07-16T14:15:09.687Z
3683,Jennifer Dixon,Jennifer,Dixon,47,Middle Age,jennifer.dixon@gmail.com,gmail.com,227138.79,Premium,70,2025-07-16T14:15:09.687Z
3684,Christina Reyes,Christina,Reyes,56,Middle Age,christina.reyes@yahoo.com,yahoo.com,75187.51,Gold,60,2025-07-16T14:15:09.688Z
3685,Rebecca Torres,Rebecca,Torres,55,Middle Age,rebecca.torres@gmail.com,gmail.com,114228.6,Premium,70,2025-07-16T14:15:09.688Z
3686,Lisa Marshall,Lisa,Marshall,62,Middle Age,lisa.marshall@gmail.com,gmail.com,196848.34,Premium,70,2025-07-16T14:15:09.688Z
3687,Ashley Burns,Ashley,Burns,23,Young Adult,ashley.burns@outlook.com,outlook.com,204235.61,Premium,40,2025-07-16T14:15:09.688Z
3688,Mariah Cox,Mariah,Cox,53,Middle Age,mariah.cox@company.com,company.com,65268.83,Gold,50,2025-07-16T14:15:09.688Z
3689,Morgan Crawford,Morgan,Crawford,64,Middle Age,morgan.crawford@yahoo.com,yahoo.com,88619.72,Gold,60,2025-07-16T14:15:09.689Z
3690,Timothy Martinez,Timothy,Martinez,34,Adult,timothy.martinez@gmail.com,gmail.com,175672.55,Premium,70,2025-07-16T14:15:09.689Z
3691,Jonathan Foster,Jonathan,Foster,31,Adult,jonathan.foster@gmail.com,gmail.com,36146.75,Silver,50,2025-07-16T14:15:09.689Z
3692,Christina Shaw,Christina,Shaw,64,Middle Age,christina.shaw@gmail.com,gmail.com,211652.89,Premium,70,2025-07-16T14:15:09.689Z
3693,Cole Cole,Cole,Cole,41,Adult,cole.cole@gmail.com,gmail.com,135145.41,Premium,70,2025-07-16T14:15:09.690Z
3694,Caleb Hayes,Caleb,Hayes,46,Middle Age,caleb.hayes@yahoo.com,yahoo.com,210430.76,Premium,70,2025-07-16T14:15:09.690Z
3695,Stephanie Morris,Stephanie,Morris,68,Senior,stephanie.morris@company.com,company.com,124569.17,Premium,40,2025-07-16T14:15:09.690Z
3696,Amber Gonzales,Amber,Gonzales,47,Middle Age,amber.gonzales@outlook.com,outlook.com,159396.16,Premium,60,2025-07-16T14:15:09.690Z
3697,Brittany Wright,Brittany,Wright,29,Adult,brittany.wright@enterprise.com,enterprise.com,64892.81,Gold,50,2025-07-16T14:15:09.691Z
3698,Andrea Coleman,Andrea,Coleman,30,Adult,andrea.coleman@gmail.com,gmail.com,159578.3,Premium,70,2025-07-16T14:15:09.691Z
3699,Paige Boyd,Paige,Boyd,33,Adult,paige.boyd@outlook.com,outlook.com,169242.6,Premium,60,2025-07-16T14:15:09.691Z
3700,Cole Bennett,Cole,Bennett,64,Middle Age,cole.bennett@enterprise.com,enterprise.com,61043.43,Gold,50,2025-07-16T14:15:09.691Z
3701,Christopher Johnson,Christopher,Johnson,33,Adult,christopher.johnson@outlook.com,outlook.com,143723.75,Premium,60,2025-07-16T14:15:09.691Z
3702,Brandon West,Brandon,West,27,Adult,brandon.west@enterprise.com,enterprise.com,65188.01,Gold,50,2025-07-16T14:15:09.692Z
3703,Destiny Roberts,Destiny,Roberts,36,Adult,destiny.roberts@gmail.com,gmail.com,237046.43,Premium,70,2025-07-16T14:15:09.693Z
3704,Rebecca Martinez,Rebecca,Martinez,32,Adult,rebecca.martinez@hotmail.com,hotmail.com,60962.46,Gold,50,2025-07-16T14:15:09.693Z
3705,Michelle Brown,Michelle,Brown,27,Adult,michelle.brown@yahoo.com,yahoo.com,175468.09,Premium,70,2025-07-16T14:15:09.693Z
3706,Kevin Carter,Kevin,Carter,48,Middle Age,kevin.carter@company.com,company.com,82351.6,Gold,50,2025-07-16T14:15:09.693Z
3707,Nathan Hughes,Nathan,Hughes,44,Adult,nathan.hughes@company.com,company.com,129588.69,Premium,60,2025-07-16T14:15:09.694Z
3708,Amy Hunt,Amy,Hunt,59,Middle Age,amy.hunt@company.com,company.com,103382.23,Premium,60,2025-07-16T14:15:09.694Z
3709,Mason Long,Mason,Long,24,Young Adult,mason.long@enterprise.com,enterprise.com,18954.1,Silver,20,2025-07-16T14:15:09.694Z
3710,Lauren Knight,Lauren,Knight,70,Senior,lauren.knight@gmail.com,gmail.com,50541.17,Gold,40,2025-07-16T14:15:09.694Z
3711,Tyler Gonzales,Tyler,Gonzales,31,Adult,tyler.gonzales@yahoo.com,yahoo.com,141921.99,Premium,70,2025-07-16T14:15:09.694Z
3712,Amy Hernandez,Amy,Hernandez,61,Middle Age,amy.hernandez@enterprise.com,enterprise.com,177014.27,Premium,60,2025-07-16T14:15:09.695Z
3713,Carol West,Carol,West,61,Middle Age,carol.west@yahoo.com,yahoo.com,65559.8,Gold,60,2025-07-16T14:15:09.695Z
3714,Jordan Powell,Jordan,Powell,70,Senior,jordan.powell@yahoo.com,yahoo.com,18159.34,Silver,30,2025-07-16T14:15:09.695Z
3715,Aaron Woods,Aaron,Woods,30,Adult,aaron.woods@enterprise.com,enterprise.com,25738.55,Silver,40,2025-07-16T14:15:09.695Z
3716,Alexis Shaw,Alexis,Shaw,50,Middle Age,alexis.shaw@company.com,company.com,205542.74,Premium,60,2025-07-16T14:15:09.695Z
3717,Sharon Shaw,Sharon,Shaw,61,Middle Age,sharon.shaw@gmail.com,gmail.com,183230.46,Premium,70,2025-07-16T14:15:09.696Z
3718,Courtney Cox,Courtney,Cox,70,Senior,courtney.cox@company.com,company.com,64914.86,Gold,30,2025-07-16T14:15:09.696Z
3719,Morgan Washington,Morgan,Washington,65,Senior,morgan.washington@gmail.com,gmail.com,106842.7,Premium,50,2025-07-16T14:15:09.696Z
3720,Mason Owens,Mason,Owens,70,Senior,mason.owens@enterprise.com,enterprise.com,174464.23,Premium,40,2025-07-16T14:15:09.696Z
3721,Kimberly Black,Kimberly,Black,54,Middle Age,kimberly.black@gmail.com,gmail.com,161891.68,Premium,70,2025-07-16T14:15:09.696Z
3722,Tiffany Ross,Tiffany,Ross,67,Senior,tiffany.ross@enterprise.com,enterprise.com,217699.62,Premium,40,2025-07-16T14:15:09.697Z
3723,Logan Shaw,Logan,Shaw,64,Middle Age,logan.shaw@yahoo.com,yahoo.com,155556.89,Premium,70,2025-07-16T14:15:09.697Z
3724,Jose Ramos,Jose,Ramos,62,Middle Age,jose.ramos@company.com,company.com,231550.05,Premium,60,2025-07-16T14:15:09.697Z
3725,Jason Webb,Jason,Webb,25,Adult,jason.webb@enterprise.com,enterprise.com,90642.35,Gold,50,2025-07-16T14:15:09.697Z
3726,Kenneth Gibson,Kenneth,Gibson,31,Adult,kenneth.gibson@outlook.com,outlook.com,230331.43,Premium,60,2025-07-16T14:15:09.698Z
3727,Sean Ramirez,Sean,Ramirez,38,Adult,sean.ramirez@company.com,company.com,16692.36,Silver,40,2025-07-16T14:15:09.698Z
3728,Sierra Sullivan,Sierra,Sullivan,61,Middle Age,sierra.sullivan@hotmail.com,hotmail.com,44813.12,Silver,40,2025-07-16T14:15:09.698Z
3729,Victoria Russell,Victoria,Russell,59,Middle Age,victoria.russell@enterprise.com,enterprise.com,114563.82,Premium,60,2025-07-16T14:15:09.698Z
3730,Garrett Evans,Garrett,Evans,61,Middle Age,garrett.evans@enterprise.com,enterprise.com,233779.77,Premium,60,2025-07-16T14:15:09.699Z
3731,Brandon Long,Brandon,Long,50,Middle Age,brandon.long@gmail.com,gmail.com,197297.55,Premium,70,2025-07-16T14:15:09.699Z
3732,Kelsey Griffin,Kelsey,Griffin,68,Senior,kelsey.griffin@gmail.com,gmail.com,143789.93,Premium,50,2025-07-16T14:15:09.699Z
3733,Faith Bryant,Faith,Bryant,65,Senior,faith.bryant@enterprise.com,enterprise.com,77688.84,Gold,30,2025-07-16T14:15:09.700Z
3734,Angela Gonzales,Angela,Gonzales,58,Middle Age,angela.gonzales@enterprise.com,enterprise.com,99612.95,Gold,50,2025-07-16T14:15:09.700Z
3735,Christina Kelly,Christina,Kelly,48,Middle Age,christina.kelly@hotmail.com,hotmail.com,43576.85,Silver,40,2025-07-16T14:15:09.700Z
3736,Zachary Perry,Zachary,Perry,60,Middle Age,zachary.perry@outlook.com,outlook.com,206754.04,Premium,60,2025-07-16T14:15:09.700Z
3737,Daniel Burns,Daniel,Burns,54,Middle Age,daniel.burns@company.com,company.com,227290.49,Premium,60,2025-07-16T14:15:09.700Z
3738,Kayla Simmons,Kayla,Simmons,33,Adult,kayla.simmons@outlook.com,outlook.com,34252.7,Silver,40,2025-07-16T14:15:09.701Z
3739,Anna Myers,Anna,Myers,58,Middle Age,anna.myers@gmail.com,gmail.com,204787.21,Premium,70,2025-07-16T14:15:09.701Z
3740,Austin Allen,Austin,Allen,25,Adult,austin.allen@outlook.com,outlook.com,241917.58,Premium,60,2025-07-16T14:15:09.701Z
3741,Sean Burns,Sean,Burns,59,Middle Age,sean.burns@yahoo.com,yahoo.com,83812.78,Gold,60,2025-07-16T14:15:09.702Z
3742,Michael Wallace,Michael,Wallace,29,Adult,michael.wallace@outlook.com,outlook.com,118635.24,Premium,60,2025-07-16T14:15:09.702Z
3743,Tiffany Diaz,Tiffany,Diaz,25,Adult,tiffany.diaz@hotmail.com,hotmail.com,74665.8,Gold,50,2025-07-16T14:15:09.702Z
3744,Carol Jenkins,Carol,Jenkins,69,Senior,carol.jenkins@gmail.com,gmail.com,32941.03,Silver,30,2025-07-16T14:15:09.702Z
3745,Colin Ellis,Colin,Ellis,66,Senior,colin.ellis@hotmail.com,hotmail.com,206756.05,Premium,40,2025-07-16T14:15:09.702Z
3746,Sarah Carter,Sarah,Carter,69,Senior,sarah.carter@enterprise.com,enterprise.com,179030.04,Premium,40,2025-07-16T14:15:09.703Z
3747,Anthony Robertson,Anthony,Robertson,47,Middle Age,anthony.robertson@hotmail.com,hotmail.com,241314.8,Premium,60,2025-07-16T14:15:09.703Z
3748,Trevor Nguyen,Trevor,Nguyen,54,Middle Age,trevor.nguyen@hotmail.com,hotmail.com,168663.45,Premium,60,2025-07-16T14:15:09.703Z
3749,Benjamin Davis,Benjamin,Davis,49,Middle Age,benjamin.davis@outlook.com,outlook.com,120506.92,Premium,60,2025-07-16T14:15:09.704Z
3750,Lisa Collins,Lisa,Collins,26,Adult,lisa.collins@company.com,company.com,23106.26,Silver,40,2025-07-16T14:15:09.704Z
3751,Devin Ferguson,Devin,Ferguson,41,Adult,devin.ferguson@gmail.com,gmail.com,20153.81,Silver,50,2025-07-16T14:15:09.705Z
3752,Nicole Black,Nicole,Black,36,Adult,nicole.black@company.com,company.com,84685.45,Gold,50,2025-07-16T14:15:09.705Z
3753,Brooke Murray,Brooke,Murray,26,Adult,brooke.murray@hotmail.com,hotmail.com,113422.85,Premium,60,2025-07-16T14:15:09.705Z
3754,Cole Parker,Cole,Parker,25,Adult,cole.parker@company.com,company.com,113787.05,Premium,60,2025-07-16T14:15:09.705Z
3755,Steven Clark,Steven,Clark,40,Adult,steven.clark@enterprise.com,enterprise.com,178230.09,Premium,60,2025-07-16T14:15:09.706Z
3756,Anna Lewis,Anna,Lewis,57,Middle Age,anna.lewis@company.com,company.com,51851.22,Gold,50,2025-07-16T14:15:09.706Z
3757,Rachel Warren,Rachel,Warren,42,Adult,rachel.warren@gmail.com,gmail.com,66798.09,Gold,60,2025-07-16T14:15:09.706Z
3758,Gabrielle Martinez,Gabrielle,Martinez,27,Adult,gabrielle.martinez@outlook.com,outlook.com,243191.06,Premium,60,2025-07-16T14:15:09.706Z
3759,Heather Roberts,Heather,Roberts,29,Adult,heather.roberts@hotmail.com,hotmail.com,156064.45,Premium,60,2025-07-16T14:15:09.706Z
3760,Sydney Evans,Sydney,Evans,22,Young Adult,sydney.evans@gmail.com,gmail.com,225011.31,Premium,50,2025-07-16T14:15:09.706Z
3761,Andrea Knight,Andrea,Knight,35,Adult,andrea.knight@gmail.com,gmail.com,18823.2,Silver,50,2025-07-16T14:15:09.707Z
3762,Natalie Ford,Natalie,Ford,59,Middle Age,natalie.ford@yahoo.com,yahoo.com,238422.8,Premium,70,2025-07-16T14:15:09.707Z
3763,Colin Fisher,Colin,Fisher,47,Middle Age,colin.fisher@outlook.com,outlook.com,219764.64,Premium,60,2025-07-16T14:15:09.707Z
3764,Kayla Torres,Kayla,Torres,59,Middle Age,kayla.torres@hotmail.com,hotmail.com,144855.19,Premium,60,2025-07-16T14:15:09.707Z
3765,Vanessa Cole,Vanessa,Cole,69,Senior,vanessa.cole@hotmail.com,hotmail.com,137876.21,Premium,40,2025-07-16T14:15:09.707Z
3766,Heather Carter,Heather,Carter,52,Middle Age,heather.carter@company.com,company.com,121419.18,Premium,60,2025-07-16T14:15:09.708Z
3767,Robert Hunt,Robert,Hunt,43,Adult,robert.hunt@company.com,company.com,99554.41,Gold,50,2025-07-16T14:15:09.708Z
3768,Anna Howard,Anna,Howard,30,Adult,anna.howard@yahoo.com,yahoo.com,209267.05,Premium,70,2025-07-16T14:15:09.708Z
3769,Sydney Cooper,Sydney,Cooper,69,Senior,sydney.cooper@hotmail.com,hotmail.com,162649.03,Premium,40,2025-07-16T14:15:09.708Z
3770,Stephanie Young,Stephanie,Young,54,Middle Age,stephanie.young@enterprise.com,enterprise.com,112022.19,Premium,60,2025-07-16T14:15:09.708Z
3771,Samuel Miller,Samuel,Miller,40,Adult,samuel.miller@outlook.com,outlook.com,239716.77,Premium,60,2025-07-16T14:15:09.709Z
3772,Jenna Nichols,Jenna,Nichols,47,Middle Age,jenna.nichols@hotmail.com,hotmail.com,155903.41,Premium,60,2025-07-16T14:15:09.709Z
3773,Devin Young,Devin,Young,69,Senior,devin.young@hotmail.com,hotmail.com,29093.61,Silver,20,2025-07-16T14:15:09.709Z
3774,Cameron Rodriguez,Cameron,Rodriguez,37,Adult,cameron.rodriguez@enterprise.com,enterprise.com,93366.08,Gold,50,2025-07-16T14:15:09.709Z
3775,Allison Wood,Allison,Wood,69,Senior,allison.wood@gmail.com,gmail.com,187217.27,Premium,50,2025-07-16T14:15:09.709Z
3776,Peter Daniels,Peter,Daniels,70,Senior,peter.daniels@company.com,company.com,140950.78,Premium,40,2025-07-16T14:15:09.710Z
3777,Jenna Tucker,Jenna,Tucker,25,Adult,jenna.tucker@enterprise.com,enterprise.com,91464.85,Gold,50,2025-07-16T14:15:09.710Z
3778,Chase Richardson,Chase,Richardson,43,Adult,chase.richardson@outlook.com,outlook.com,115303.04,Premium,60,2025-07-16T14:15:09.710Z
3779,Morgan Harrison,Morgan,Harrison,57,Middle Age,morgan.harrison@yahoo.com,yahoo.com,108619.57,Premium,70,2025-07-16T14:15:09.710Z
3780,Gregory Nichols,Gregory,Nichols,34,Adult,gregory.nichols@outlook.com,outlook.com,178075.35,Premium,60,2025-07-16T14:15:09.710Z
3781,Patrick Wells,Patrick,Wells,63,Middle Age,patrick.wells@outlook.com,outlook.com,87024.13,Gold,50,2025-07-16T14:15:09.711Z
3782,Amanda Phillips,Amanda,Phillips,68,Senior,amanda.phillips@yahoo.com,yahoo.com,37880.37,Silver,30,2025-07-16T14:15:09.711Z
3783,Jonathan Rodriguez,Jonathan,Rodriguez,38,Adult,jonathan.rodriguez@company.com,company.com,63060.31,Gold,50,2025-07-16T14:15:09.711Z
3784,Cole Holmes,Cole,Holmes,45,Middle Age,cole.holmes@company.com,company.com,85598.24,Gold,50,2025-07-16T14:15:09.711Z
3785,Cole Roberts,Cole,Roberts,63,Middle Age,cole.roberts@yahoo.com,yahoo.com,90500.86,Gold,60,2025-07-16T14:15:09.711Z
3786,Cameron Hayes,Cameron,Hayes,38,Adult,cameron.hayes@company.com,company.com,222351.2,Premium,60,2025-07-16T14:15:09.712Z
3787,Heather Parker,Heather,Parker,44,Adult,heather.parker@outlook.com,outlook.com,106459.88,Premium,60,2025-07-16T14:15:09.712Z
3788,Caleb Harrison,Caleb,Harrison,68,Senior,caleb.harrison@gmail.com,gmail.com,31850.25,Silver,30,2025-07-16T14:15:09.712Z
3789,Adam Murray,Adam,Murray,64,Middle Age,adam.murray@outlook.com,outlook.com,153265.77,Premium,60,2025-07-16T14:15:09.712Z
3790,Emma Alexander,Emma,Alexander,29,Adult,emma.alexander@outlook.com,outlook.com,43476.66,Silver,40,2025-07-16T14:15:09.712Z
3791,Nathan Wallace,Nathan,Wallace,30,Adult,nathan.wallace@outlook.com,outlook.com,121645.8,Premium,60,2025-07-16T14:15:09.713Z
3792,Ian Warren,Ian,Warren,41,Adult,ian.warren@company.com,company.com,242990.04,Premium,60,2025-07-16T14:15:09.713Z
3793,Allison Black,Allison,Black,56,Middle Age,allison.black@yahoo.com,yahoo.com,65942,Gold,60,2025-07-16T14:15:09.713Z
3794,Allison Walker,Allison,Walker,40,Adult,allison.walker@enterprise.com,enterprise.com,222380.19,Premium,60,2025-07-16T14:15:09.713Z
3795,Logan Wallace,Logan,Wallace,64,Middle Age,logan.wallace@outlook.com,outlook.com,206254.68,Premium,60,2025-07-16T14:15:09.714Z
3796,Brenda Ford,Brenda,Ford,70,Senior,brenda.ford@company.com,company.com,101870.71,Premium,40,2025-07-16T14:15:09.715Z
3797,Jessica Collins,Jessica,Collins,40,Adult,jessica.collins@hotmail.com,hotmail.com,121447.36,Premium,60,2025-07-16T14:15:09.715Z
3798,Noah Robinson,Noah,Robinson,22,Young Adult,noah.robinson@outlook.com,outlook.com,22312.95,Silver,20,2025-07-16T14:15:09.715Z
3799,Carol Gray,Carol,Gray,39,Adult,carol.gray@hotmail.com,hotmail.com,169815.44,Premium,60,2025-07-16T14:15:09.716Z
3800,Anthony Green,Anthony,Green,38,Adult,anthony.green@gmail.com,gmail.com,201481.29,Premium,70,2025-07-16T14:15:09.716Z
3801,Eric Watson,Eric,Watson,53,Middle Age,eric.watson@gmail.com,gmail.com,157058.25,Premium,70,2025-07-16T14:15:09.716Z
3802,Anna Tucker,Anna,Tucker,68,Senior,anna.tucker@hotmail.com,hotmail.com,76159.23,Gold,30,2025-07-16T14:15:09.717Z
3803,Natalie Smith,Natalie,Smith,32,Adult,natalie.smith@yahoo.com,yahoo.com,140557.46,Premium,70,2025-07-16T14:15:09.717Z
3804,Michael Watson,Michael,Watson,36,Adult,michael.watson@hotmail.com,hotmail.com,118053.93,Premium,60,2025-07-16T14:15:09.719Z
3805,Aaron Ward,Aaron,Ward,25,Adult,aaron.ward@gmail.com,gmail.com,146257.29,Premium,70,2025-07-16T14:15:09.719Z
3806,Sydney Rivera,Sydney,Rivera,33,Adult,sydney.rivera@company.com,company.com,25547.11,Silver,40,2025-07-16T14:15:09.720Z
3807,Sydney Henry,Sydney,Henry,36,Adult,sydney.henry@yahoo.com,yahoo.com,134372.39,Premium,70,2025-07-16T14:15:09.720Z
3808,Natalie Richardson,Natalie,Richardson,24,Young Adult,natalie.richardson@company.com,company.com,223221.08,Premium,40,2025-07-16T14:15:09.720Z
3809,Robert Warren,Robert,Warren,36,Adult,robert.warren@enterprise.com,enterprise.com,82801.7,Gold,50,2025-07-16T14:15:09.720Z
3810,Faith Bennett,Faith,Bennett,34,Adult,faith.bennett@company.com,company.com,31495.45,Silver,40,2025-07-16T14:15:09.720Z
3811,Rachel Dixon,Rachel,Dixon,30,Adult,rachel.dixon@outlook.com,outlook.com,96632.77,Gold,50,2025-07-16T14:15:09.721Z
3812,Nicole Rice,Nicole,Rice,30,Adult,nicole.rice@yahoo.com,yahoo.com,230633.14,Premium,70,2025-07-16T14:15:09.721Z
3813,Jennifer Hunt,Jennifer,Hunt,31,Adult,jennifer.hunt@company.com,company.com,246226.02,Premium,60,2025-07-16T14:15:09.721Z
3814,Brooke Daniels,Brooke,Daniels,57,Middle Age,brooke.daniels@outlook.com,outlook.com,43861.18,Silver,40,2025-07-16T14:15:09.721Z
3815,Austin Woods,Austin,Woods,43,Adult,austin.woods@enterprise.com,enterprise.com,226245,Premium,60,2025-07-16T14:15:09.721Z
3816,Garrett Garcia,Garrett,Garcia,24,Young Adult,garrett.garcia@company.com,company.com,148117.48,Premium,40,2025-07-16T14:15:09.722Z
3817,Mark Miller,Mark,Miller,49,Middle Age,mark.miller@company.com,company.com,169435.8,Premium,60,2025-07-16T14:15:09.722Z
3818,Rebecca Henry,Rebecca,Henry,61,Middle Age,rebecca.henry@yahoo.com,yahoo.com,48205.53,Silver,50,2025-07-16T14:15:09.722Z
3819,Mariah Nguyen,Mariah,Nguyen,26,Adult,mariah.nguyen@enterprise.com,enterprise.com,205996.82,Premium,60,2025-07-16T14:15:09.722Z
3820,Colin Freeman,Colin,Freeman,57,Middle Age,colin.freeman@yahoo.com,yahoo.com,226891.5,Premium,70,2025-07-16T14:15:09.722Z
3821,Cole Garcia,Cole,Garcia,67,Senior,cole.garcia@gmail.com,gmail.com,90783.97,Gold,40,2025-07-16T14:15:09.723Z
3822,Angela Black,Angela,Black,62,Middle Age,angela.black@outlook.com,outlook.com,153106.76,Premium,60,2025-07-16T14:15:09.723Z
3823,Paige Campbell,Paige,Campbell,41,Adult,paige.campbell@yahoo.com,yahoo.com,81327.89,Gold,60,2025-07-16T14:15:09.723Z
3824,Kimberly Ford,Kimberly,Ford,56,Middle Age,kimberly.ford@outlook.com,outlook.com,51701.52,Gold,50,2025-07-16T14:15:09.723Z
3825,Kenneth Howard,Kenneth,Howard,66,Senior,kenneth.howard@gmail.com,gmail.com,61579.55,Gold,40,2025-07-16T14:15:09.724Z
3826,Jason Phillips,Jason,Phillips,62,Middle Age,jason.phillips@yahoo.com,yahoo.com,79767.3,Gold,60,2025-07-16T14:15:09.724Z
3827,Samantha Stevens,Samantha,Stevens,68,Senior,samantha.stevens@yahoo.com,yahoo.com,65516.92,Gold,40,2025-07-16T14:15:09.724Z
3828,Noah Carter,Noah,Carter,56,Middle Age,noah.carter@yahoo.com,yahoo.com,185494.84,Premium,70,2025-07-16T14:15:09.724Z
3829,Vanessa Adams,Vanessa,Adams,37,Adult,vanessa.adams@company.com,company.com,185972.65,Premium,60,2025-07-16T14:15:09.724Z
3830,Amber Patterson,Amber,Patterson,27,Adult,amber.patterson@gmail.com,gmail.com,182829.71,Premium,70,2025-07-16T14:15:09.725Z
3831,Hunter Bryant,Hunter,Bryant,32,Adult,hunter.bryant@outlook.com,outlook.com,16164.64,Silver,40,2025-07-16T14:15:09.725Z
3832,Steven Baker,Steven,Baker,35,Adult,steven.baker@hotmail.com,hotmail.com,81714.64,Gold,50,2025-07-16T14:15:09.725Z
3833,Caleb Green,Caleb,Green,52,Middle Age,caleb.green@outlook.com,outlook.com,115315.42,Premium,60,2025-07-16T14:15:09.725Z
3834,Matthew Peterson,Matthew,Peterson,37,Adult,matthew.peterson@gmail.com,gmail.com,34960.39,Silver,50,2025-07-16T14:15:09.725Z
3835,Mason Carter,Mason,Carter,58,Middle Age,mason.carter@enterprise.com,enterprise.com,79895.23,Gold,50,2025-07-16T14:15:09.726Z
3836,Natalie Russell,Natalie,Russell,63,Middle Age,natalie.russell@yahoo.com,yahoo.com,34205.42,Silver,50,2025-07-16T14:15:09.726Z
3837,Caleb Hamilton,Caleb,Hamilton,69,Senior,caleb.hamilton@company.com,company.com,217266.45,Premium,40,2025-07-16T14:15:09.726Z
3838,Jose Burns,Jose,Burns,47,Middle Age,jose.burns@company.com,company.com,208617.38,Premium,60,2025-07-16T14:15:09.726Z
3839,Aaron Clark,Aaron,Clark,39,Adult,aaron.clark@gmail.com,gmail.com,171080.42,Premium,70,2025-07-16T14:15:09.726Z
3840,Kenneth Warren,Kenneth,Warren,34,Adult,kenneth.warren@enterprise.com,enterprise.com,182392.5,Premium,60,2025-07-16T14:15:09.728Z
3841,Sarah Alexander,Sarah,Alexander,57,Middle Age,sarah.alexander@company.com,company.com,15024.78,Silver,40,2025-07-16T14:15:09.728Z
3842,Robert Black,Robert,Black,51,Middle Age,robert.black@gmail.com,gmail.com,157879.74,Premium,70,2025-07-16T14:15:09.728Z
3843,Patrick Crawford,Patrick,Crawford,49,Middle Age,patrick.crawford@hotmail.com,hotmail.com,221763.42,Premium,60,2025-07-16T14:15:09.728Z
3844,Donna Warren,Donna,Warren,34,Adult,donna.warren@hotmail.com,hotmail.com,26739.17,Silver,40,2025-07-16T14:15:09.729Z
3845,Jonathan Palmer,Jonathan,Palmer,64,Middle Age,jonathan.palmer@gmail.com,gmail.com,140029.09,Premium,70,2025-07-16T14:15:09.729Z
3846,Megan Crawford,Megan,Crawford,47,Middle Age,megan.crawford@company.com,company.com,87707.91,Gold,50,2025-07-16T14:15:09.729Z
3847,Victoria Freeman,Victoria,Freeman,23,Young Adult,victoria.freeman@gmail.com,gmail.com,91367.28,Gold,40,2025-07-16T14:15:09.729Z
3848,Sydney Hamilton,Sydney,Hamilton,46,Middle Age,sydney.hamilton@company.com,company.com,69135.36,Gold,50,2025-07-16T14:15:09.729Z
