customer_id,first_name,last_name,age,email,account_value
9849,Jonathan,Burns,35,jonathan.burns@gmail.com,240547.92
9850,Jason,West,23,jason.west@yahoo.com,81257.21
9851,Nathan,Hicks,64,nathan.hicks@hotmail.com,111478.7
9852,Sean,Price,63,sean.price@outlook.com,204007.79
9853,Kayla,Washington,49,kayla.washington@company.com,241114.46
9854,Cynthia,Parker,33,cynthia.parker@outlook.com,193396.1
9855,Amy,Patterson,25,amy.patterson@hotmail.com,228291.42
9856,Garrett,Brooks,50,garrett.brooks@gmail.com,200486.91
9857,Michelle,Wallace,36,michelle.wallace@hotmail.com,29421.32
9858,Brian,Stevens,40,brian.stevens@enterprise.com,68475.62
9859,Devin,Simmons,26,devin.simmons@gmail.com,248002.58
9860,Samuel,Ramirez,58,samuel.ramirez@company.com,58554.1
9861,Trevor,Patterson,65,trevor.patterson@enterprise.com,170919.39
9862,Carol,Foster,47,carol.foster@company.com,29538.79
9863,Danielle,Murphy,35,danielle.murphy@outlook.com,224568.73
9864,Daniel,Flores,64,daniel.flores@gmail.com,88966.91
9865,Courtney,Miller,45,courtney.miller@yahoo.com,182308.62
9866,Christina,Davis,49,christina.davis@enterprise.com,92953.56
9867,Kyle,Graham,45,kyle.graham@yahoo.com,25524.64
9868,Emma,Jordan,39,emma.jordan@gmail.com,214228.61
9869,Amber,Long,56,amber.long@outlook.com,182690.75
9870,Aaron,Mason,46,aaron.mason@gmail.com,37398.77
9871,Kimberly,Morris,35,kimberly.morris@company.com,210737.2
9872,Lucas,Rivera,37,lucas.rivera@hotmail.com,151000.07
9873,Courtney,Crawford,63,courtney.crawford@company.com,128434.21
9874,Crystal,Wells,30,crystal.wells@gmail.com,64942.26
9875,Amber,Daniels,56,amber.daniels@gmail.com,117359.89
9876,Devin,Rodriguez,36,devin.rodriguez@yahoo.com,65361.66
9877,Cameron,Wells,30,cameron.wells@enterprise.com,111334.45
9878,Nicholas,Hamilton,30,nicholas.hamilton@gmail.com,74942.04
9879,Sierra,Adams,25,sierra.adams@hotmail.com,148388.23
9880,Gregory,Reed,57,gregory.reed@yahoo.com,105291.41
9881,Natalie,Simmons,53,natalie.simmons@company.com,227768.77
9882,Allison,Robinson,66,allison.robinson@yahoo.com,197704.04
9883,Alexis,Lewis,37,alexis.lewis@outlook.com,213538.2
9884,Blake,Nelson,43,blake.nelson@enterprise.com,188351.7
9885,Chase,Flores,39,chase.flores@outlook.com,37744.59
9886,Jasmine,Palmer,54,jasmine.palmer@enterprise.com,141944.48
9887,Benjamin,Mills,51,benjamin.mills@hotmail.com,247840.35
9888,Ryan,Howard,32,ryan.howard@hotmail.com,249584.41
9889,Brooke,Nelson,61,brooke.nelson@outlook.com,210644.29
9890,Brenda,Garcia,40,brenda.garcia@gmail.com,224979.9
9891,Patrick,Carter,36,patrick.carter@company.com,192681.48
9892,Vanessa,Patterson,49,vanessa.patterson@gmail.com,159604.57
9893,Samantha,Gomez,49,samantha.gomez@company.com,162978.41
9894,Brenda,Wilson,43,brenda.wilson@enterprise.com,92199.47
9895,Nathan,Russell,61,nathan.russell@yahoo.com,211020.0
9896,Austin,Webb,35,austin.webb@gmail.com,113921.74
9897,Blake,West,36,blake.west@enterprise.com,203046.27
9898,Samantha,Sanchez,61,samantha.sanchez@enterprise.com,219930.54
9899,Patrick,Scott,34,patrick.scott@gmail.com,129583.68
9900,Logan,Ortiz,55,logan.ortiz@outlook.com,129313.88
9901,Ian,Rivera,37,ian.rivera@yahoo.com,102939.41
9902,Jordan,West,50,jordan.west@outlook.com,60839.15
9903,Tyler,Mitchell,37,tyler.mitchell@company.com,204480.16
9904,Chase,Collins,70,chase.collins@enterprise.com,217208.05
9905,Emma,Grant,57,emma.grant@hotmail.com,111419.15
9906,John,Murray,51,john.murray@outlook.com,88318.61
9907,Rachel,Ferguson,63,rachel.ferguson@gmail.com,155652.04
9908,Sierra,Gray,28,sierra.gray@yahoo.com,60579.17
9909,Gregory,Ortiz,24,gregory.ortiz@yahoo.com,209461.41
9910,Jeffrey,Mason,24,jeffrey.mason@hotmail.com,218375.1
9911,Matthew,Marshall,60,matthew.marshall@hotmail.com,108843.39
9912,Katherine,Knight,29,katherine.knight@gmail.com,106384.98
9913,Cole,Hall,48,cole.hall@enterprise.com,129081.97
9914,Emma,Gray,45,emma.gray@enterprise.com,229395.32
9915,Blake,Brooks,55,blake.brooks@company.com,120353.6
9916,Jasmine,Garcia,30,jasmine.garcia@company.com,171896.56
9917,Anthony,Gray,41,anthony.gray@enterprise.com,123420.3
9918,Taylor,Hayes,45,taylor.hayes@yahoo.com,39195.44
9919,Daniel,Grant,43,daniel.grant@gmail.com,238057.01
9920,Andrea,Lewis,29,andrea.lewis@hotmail.com,225629.27
9921,Paige,Hicks,39,paige.hicks@hotmail.com,202456.71
9922,Katelyn,Simpson,63,katelyn.simpson@gmail.com,233546.62
9923,Tiffany,Roberts,56,tiffany.roberts@yahoo.com,223879.78
9924,Kimberly,Cole,53,kimberly.cole@hotmail.com,38900.22
9925,Steven,Brown,59,steven.brown@yahoo.com,167827.01
9926,Heather,Bryant,39,heather.bryant@hotmail.com,242546.8
9927,Danielle,Green,32,danielle.green@enterprise.com,242955.67
9928,Lauren,Ramos,63,lauren.ramos@enterprise.com,130232.3
9929,John,Murphy,40,john.murphy@yahoo.com,224792.75
9930,Michelle,Young,34,michelle.young@enterprise.com,245203.36
9931,Allison,Rodriguez,36,allison.rodriguez@enterprise.com,147456.21
9932,Faith,Murray,42,faith.murray@company.com,19738.94
9933,Sarah,Peterson,33,sarah.peterson@company.com,249351.6
9934,Colin,Patterson,58,colin.patterson@yahoo.com,204571.4
9935,Steven,Rodriguez,24,steven.rodriguez@outlook.com,218560.33
9936,Katelyn,Crawford,58,katelyn.crawford@outlook.com,70944.92
9937,Joshua,Collins,48,joshua.collins@enterprise.com,169974.16
9938,Daniel,Parker,33,daniel.parker@gmail.com,217439.49
9939,Kelsey,Mcdonald,54,kelsey.mcdonald@gmail.com,206831.35
9940,Eric,Gonzalez,69,eric.gonzalez@yahoo.com,120053.09
9941,Angela,West,47,angela.west@yahoo.com,126549.8
9942,William,Lee,54,william.lee@hotmail.com,63738.2
9943,John,King,35,john.king@outlook.com,107134.18
9944,Timothy,Barnes,27,timothy.barnes@outlook.com,31637.5
9945,Caleb,Wood,64,caleb.wood@enterprise.com,118842.47
9946,Ryan,Davis,53,ryan.davis@enterprise.com,129287.14
9947,Brooke,Young,57,brooke.young@hotmail.com,166605.13
9948,Tiffany,Owens,61,tiffany.owens@gmail.com,216670.36
9949,Kyle,Patterson,42,kyle.patterson@company.com,49753.69
9950,Samantha,Webb,59,samantha.webb@enterprise.com,21428.36
9951,Faith,Russell,35,faith.russell@outlook.com,185923.35
9952,Paige,Brooks,55,paige.brooks@enterprise.com,39154.78
9953,Kevin,Reyes,61,kevin.reyes@hotmail.com,118159.11
9954,Taylor,Lee,43,taylor.lee@hotmail.com,88279.13
9955,Blake,Porter,23,blake.porter@hotmail.com,56951.59
9956,Rachel,Barnes,28,rachel.barnes@gmail.com,113306.26
9957,Nathan,Torres,30,nathan.torres@enterprise.com,146375.38
9958,Katherine,Gordon,30,katherine.gordon@company.com,87538.6
9959,Nicole,Johnson,27,nicole.johnson@company.com,225436.71
9960,Chase,Palmer,62,chase.palmer@company.com,52666.58
9961,Logan,Tucker,47,logan.tucker@enterprise.com,120515.47
9962,Donna,Butler,29,donna.butler@outlook.com,19495.45
9963,Amy,Johnson,27,amy.johnson@outlook.com,131545.58
9964,Jessica,Foster,30,jessica.foster@gmail.com,60905.53
9965,Vanessa,Hernandez,69,vanessa.hernandez@outlook.com,95632.46
9966,Brenda,Webb,45,brenda.webb@company.com,194870.43
9967,Kenneth,Reynolds,41,kenneth.reynolds@gmail.com,106781.89
9968,Natalie,Griffin,26,natalie.griffin@company.com,201533.15
9969,Katherine,Hall,27,katherine.hall@enterprise.com,169468.3
9970,Rachel,Price,59,rachel.price@outlook.com,48906.02
9971,Matthew,Gray,23,matthew.gray@enterprise.com,114296.96
9972,Jose,Baker,53,jose.baker@gmail.com,161418.77
9973,Paige,Phillips,32,paige.phillips@hotmail.com,29789.54
9974,Natalie,Phillips,23,natalie.phillips@gmail.com,181205.99
9975,Rebecca,Long,25,rebecca.long@yahoo.com,34617.03
9976,Blake,Watson,49,blake.watson@yahoo.com,67722.4
9977,Peter,Murphy,64,peter.murphy@outlook.com,231014.13
9978,Patrick,Garcia,30,patrick.garcia@gmail.com,56262.12
9979,Emma,Rivera,60,emma.rivera@hotmail.com,90240.89
9980,Jose,Cox,59,jose.cox@enterprise.com,52381.56
9981,Carol,Miller,55,carol.miller@hotmail.com,204799.32
9982,Victoria,Ross,40,victoria.ross@gmail.com,59519.29
9983,Megan,Washington,48,megan.washington@outlook.com,147061.57
9984,Stephanie,Long,30,stephanie.long@yahoo.com,85541.96
9985,Jonathan,Washington,36,jonathan.washington@outlook.com,44691.85
9986,Donna,Simmons,56,donna.simmons@outlook.com,150786.79
9987,Caleb,Freeman,47,caleb.freeman@company.com,193240.79
9988,Tiffany,Allen,22,tiffany.allen@gmail.com,190265.53
9989,Katherine,Cole,60,katherine.cole@enterprise.com,150833.95
9990,Daniel,Reyes,25,daniel.reyes@outlook.com,94222.02
9991,Gregory,Smith,46,gregory.smith@gmail.com,208472.21
9992,Lisa,Collins,46,lisa.collins@yahoo.com,141915.78
9993,Devin,Cook,67,devin.cook@gmail.com,204956.26
9994,Gabrielle,Alexander,42,gabrielle.alexander@outlook.com,143162.57
9995,Cynthia,Richardson,41,cynthia.richardson@enterprise.com,236259.7
9996,Destiny,Burns,59,destiny.burns@gmail.com,73652.75
9997,Taylor,Powell,61,taylor.powell@yahoo.com,236208.6
9998,Sydney,Crawford,69,sydney.crawford@enterprise.com,190268.7
9999,Jessica,Bryant,64,jessica.bryant@yahoo.com,171545.96
10000,Chase,Morris,29,chase.morris@yahoo.com,56406.7
